id,Leaf_score_ratio,Stem_score_ratio
LOAL-21,0.6027969256652601,0.6499396928148143
LOAL-22,0.5109551917528451,0.5372909176714915
LOAL-23,0.46765973838970765,0.48627627513782007
LOAL-24,0.7110381772744099,0.7902368852402643
LOAL-25,0.6270033967143613,0.3880590788274391
LOAL-26,0.7655623095360744,0.738427802551532
LOAL-27,0.48145502494313785,0
LOAL-28,0.9802108441926086,0.9709569763917589
LOAL-3,0.6825358180787238,0.6452257149216516
LOAL-30,0.428297708286656,0.5761328065458091
LOAL-31,0.3455802617130498,0.13608276348795434
LOAL-32,0.9769831120837542,0.9236581181670227
LOAL-33,0.3227531502915158,0.1767766952966369
LOAL-34,0.5107946332548534,0.5642351136133454
LOAL-35,0.0625,0.23569269357217795
LOAL-36,0.37285861829702144,0.4842627053809149
LOAL-37,0.6573291841839145,0.6957174071948349
LOAL-38,0.5547001962252291,0.6697811566101117
LOAL-39,0.19672882639085884,0.34484082794161625
LOAL-4,0.7228712915104363,0.6165935341007464
LOAL-41,0.2002488947778143,0.36169041806525826
LOAL-42,0.7532907513005968,0.7134330326775801
LOAL-43,0.8015113445777636,0.8535533905932737
LOAL-44,0.5242588434337585,0.6118483532500314
LOAL-45,0.7935353958192595,0.8273268353539885
LOAL-46,0.19716878364870322,0.2986152634842383
LOAL-47,0,0
LOAL-48,0.15811388300841897,0.3719793544993742
LOAL-49,0.6241820675625712,0.6742293227870144
LOAL-5,0.6764608079304427,0.5427568441695989
LOAL-50,0.5345224838248488,0.408248290463863
LOAL-52,0.2670033110327011,0.47765737109942646
LOAL-53,0,0
LOAL-54,0.5295084971874737,0.6160019699488014
LOAL-55,0.3086066999241838,0
LOAL-56,0.4425672941208167,0.5187217664678563
LOAL-57,0.10814354645876384,0
LOAL-58,0.5415819457885438,0.5561862178478972
LOAL-59,0.601843622770365,0.46545182989144973
LOAL-6,0.7071067811865476,0.7071067811865476
LOAL-60,0.3971474148244592,0.5489649731735478
LOAL-61,0.4105403408922107,0.46041019662496846
LOAL-62,0.7809757434745082,0.8779644730092272
LOAL-63,0.29532004237890563,0.36169041806525826
LOAL-64,0.5413218876805808,0.6924500897298752
LOAL-65,0.6329089336770097,0.6830127018922193
LOAL-66,0.3886384525877808,0.5523397989077532
LOAL-67,0.5765305708687026,0.6321553101237589
LOAL-68,0.522638201140049,0.6324555320336759
LOAL-69,0.27041573324711843,0.6235657128998687
LOAL-7,0.9218668996041901,0.908113883008419
LOAL-70,0.75,0.8535533905932737
LOAL-71,0.48507125007266594,0.5
LOAL-73,0.510955405236916,0.5513969292511656
LOAL-74,0.07856742013183861,0.17955837819827095
LOAL-75,0.125,0.41798961672288676
LOAL-76,0.7558775242055744,0.6573392817512997
LOAL-77,0.20249721379522806,0.2672612419124244
LOAL-78,0,0.1889822365046136
LOAL-79,0,0.0944911182523068
LOAL-80,0.6311108430275393,0.8207080616344942
LOAL-81,0.2773500981126146,0.3779644730092272
LOAL-82,0.24423037757512936,0.4010475138394708
LOAL-83,0.4412993061791233,0.5848905783050559
LOAL-84,0.674199862463242,0.816496580927726
LOAL-85,0.32171241166904607,0.3444911182523068
LOAL-86,0.04564354645876384,0
LOAL-87,0.2874177138737399,0.3962678135489437
LOAL-88,0.35290938568244434,0.4927992798267444
LOAL-89,0.39129618953836176,0.4745213791218912
LOAL-9,0.5793103625105189,0.599082450847662
LOAL-90,0.1111111111111111,0.14907119849998599
LOAL-91,0.39036442569136043,0.41246938886881485
LOAL-92,0.3872983346207417,0.6513377407318894
LOAL-93,0.9667453831128004,0.8590683540991313
LOAL-95,0.44569638464722794,0.5559363765072373
LOAL-97,0.7551597853576519,0.7596663801271252
LOAL-98,0.6706044174419619,0.7071067811865476
LOAL-99,0.8528028654224418,0.9128709291752769
